name,position,minutes,duels_total_api,duels_won_api,goals_total_api,shots_total_api,shots_on_target_api,assists_total_api,dribbles_attempts_api,dribbles_success_api,touches_total_api,passes_key_api,passes_total_api,passes_accuracy_perc,shots_on_target_perc,dribbles_success_perc,name_clean,team_clean,duels_total_p90,duels_won_p90,goals_p90,shots_total_p90,shots_on_target_p90,assists_p90,dribbles_attempts_p90,dribbles_success_p90,touches_total_p90,passes_key_p90,passes_total_p90,team_AS Roma,team_Atalanta,team_Bologna,team_Cagliari,team_Empoli,team_Fiorentina,team_Genoa,team_Inter,team_Juventus,team_Lazio,team_Lecce,team_Monza,team_Napoli,team_Salernitana,team_Sassuolo,team_Torino,team_Udinese,team_Verona,league,team_Le Havre,team_Lens,team_Lille,team_Lorient,team_Lyon,team_Marseille,team_Metz,team_Monaco,team_Montpellier,team_Nantes,team_Nice,team_Paris Saint Germain,team_Reims,team_Rennes,team_Stade Brestois 29,team_Strasbourg,team_Toulouse,team_Almeria,team_Athletic Club,team_Atletico Madrid,team_Barcelona,team_Cadiz,team_Celta Vigo,team_Getafe,team_Girona,team_Las Palmas,team_Mallorca,team_Osasuna,team_Rayo Vallecano,team_Real Madrid,team_Real Sociedad,team_Valencia,team_Villarreal
E. Wahi,Attacker,1700.0,149.0,50.0,9.0,50.0,0,3.0,37.0,17.0,0,16.0,283.0,72.5,0.0,45.94594594594595,elye wahi,lens,7.888235294117647,2.647058823529412,0.4764705882352941,2.647058823529412,0.0,0.1588235294117647,1.9588235294117649,0.9,0.0,0.8470588235294116,14.98235294117647,,,,,,,,,,,,,,,,,,,Ligue 1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
I. Sarr,Attacker,1448.0,195.0,93.0,3.0,20.0,0,4.0,39.0,14.0,0,20.0,440.0,75.8,0.0,35.8974358974359,ismaila sarr,marseille,12.120165745856356,5.780386740331492,0.18646408839779,1.2430939226519335,0.0,0.2486187845303867,2.4240331491712706,0.8701657458563535,0.0,1.2430939226519335,27.34806629834254,,,,,,,,,,,,,,,,,,,Ligue 1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
I. Ndiaye,Attacker,1624.0,219.0,98.0,3.0,24.0,0,3.0,74.0,44.0,0,22.0,542.0,82.7,0.0,59.45945945945946,iliman ndiaye,marseille,12.136699507389162,5.431034482758621,0.1662561576354679,1.3300492610837438,0.0,0.1662561576354679,4.100985221674877,2.438423645320197,0.0,1.2192118226600983,30.036945812807883,,,,,,,,,,,,,,,,,,,Ligue 1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Ivan Cavaleiro,Attacker,773.0,105.0,42.0,1.0,6.0,0,1.0,18.0,10.0,0,12.0,253.0,73.4,0.0,55.55555555555556,ivan cavaleiro,lille,12.22509702457956,4.890038809831824,0.1164294954721863,0.6985769728331177,0.0,0.1164294954721863,2.095730918499353,1.1642949547218628,0.0,1.3971539456662354,29.456662354463127,,,,,,,,,,,,,,,,,,,Ligue 1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Ângelo,Attacker,1089.0,163.0,78.0,0.0,7.0,0,3.0,53.0,30.0,0,27.0,377.0,70.4,0.0,56.60377358490566,angelo,strasbourg,13.47107438016529,6.446280991735537,0.0,0.5785123966942148,0.0,0.2479338842975206,4.380165289256198,2.479338842975207,0.0,2.231404958677686,31.15702479338843,,,,,,,,,,,,,,,,,,,Ligue 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,
S. Nicholson,Attacker,1487.0,204.0,87.0,4.0,30.0,0,3.0,25.0,8.0,0,18.0,379.0,70.5,0.0,32.0,shamar nicholson,clermont foot,12.34700739744452,5.265635507733692,0.242098184263618,1.8157363819771355,0.0,0.1815736381977135,1.5131136516476127,0.484196368527236,0.0,1.089441829186281,22.93880295897781,,,,,,,,,,,,,,,,,,,Ligue 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
M. Daramy,Attacker,1656.0,179.0,95.0,4.0,24.0,0,5.0,89.0,52.0,0,23.0,498.0,76.1,0.0,58.42696629213483,mohamed daramy,reims,9.728260869565217,5.163043478260869,0.217391304347826,1.3043478260869563,0.0,0.2717391304347826,4.836956521739131,2.8260869565217392,0.0,1.25,27.065217391304348,,,,,,,,,,,,,,,,,,,Ligue 1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
E. Sabbi,Attacker,1588.0,247.0,107.0,5.0,24.0,0,1.0,57.0,20.0,0,10.0,340.0,70.1,0.0,35.08771929824561,emmanuel sabbi,le havre,13.998740554156171,6.064231738035264,0.2833753148614609,1.3602015113350123,0.0,0.0566750629722921,3.2304785894206547,1.1335012594458438,0.0,0.5667506297229219,19.269521410579344,,,,,,,,,,,,,,,,,,,Ligue 1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
E. Nuamah,Attacker,1846.0,312.0,122.0,3.0,27.0,0,2.0,114.0,51.0,0,29.0,611.0,77.3,0.0,44.73684210526316,ernest nuamah,lyon,15.211267605633802,5.947995666305526,0.1462621885157096,1.3163596966413869,0.0,0.0975081256771397,5.557963163596966,2.486457204767064,0.0,1.4138678223185264,29.7887323943662,,,,,,,,,,,,,,,,,,,Ligue 1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Joselu,Attacker,1674.0,134.0,68.0,10.0,48.0,0,2.0,13.0,6.0,0,12.0,347.0,72.2,0.0,46.15384615384615,joselu,real madrid,7.204301075268817,3.655913978494624,0.5376344086021506,2.5806451612903225,0.0,0.1075268817204301,0.6989247311827956,0.3225806451612903,0.0,0.6451612903225806,18.655913978494624,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
José Arnáiz,Attacker,921.0,129.0,54.0,2.0,20.0,0,1.0,26.0,10.0,0,14.0,270.0,73.3,0.0,38.46153846153847,jose arnaiz,osasuna,12.605863192182412,5.276872964169381,0.1954397394136807,1.954397394136808,0.0,0.0977198697068403,2.54071661237785,0.977198697068404,0.0,1.3680781758957654,26.38436482084691,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Adri Embarba,Attacker,2485.0,368.0,166.0,3.0,45.0,0,2.0,110.0,46.0,0,53.0,732.0,65.6,0.0,41.81818181818181,adri embarba,almeria,13.327967806841045,6.012072434607646,0.1086519114688128,1.6297786720321932,0.0,0.0724346076458752,3.9839034205231374,1.6659959758551306,0.0,1.919517102615694,26.511066398390344,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Carles Pérez,Attacker,771.0,116.0,43.0,1.0,14.0,0,1.0,32.0,14.0,0,10.0,236.0,77.6,0.0,43.75,carles perez,celta vigo,13.540856031128405,5.019455252918288,0.1167315175097276,1.634241245136187,0.0,0.1167315175097276,3.735408560311284,1.634241245136187,0.0,1.1673151750972763,27.54863813229572,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Álvaro Morata,Attacker,1909.0,223.0,112.0,15.0,60.0,0,3.0,33.0,17.0,0,15.0,373.0,69.5,0.0,51.51515151515152,alvaro morata,atletico madrid,10.513357778941854,5.280251440544788,0.7071765322158199,2.8287061288632795,0.0,0.1414353064431639,1.5557883708748037,0.8014667365112624,0.0,0.7071765322158199,17.585123101100052,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
André Silva,Attacker,728.0,96.0,28.0,3.0,15.0,0,0.0,21.0,5.0,0,5.0,160.0,81.2,0.0,23.809523809523807,andre silva,real sociedad,11.868131868131869,3.4615384615384617,0.3708791208791209,1.8543956043956045,0.0,0.0,2.5961538461538463,0.6181318681318682,0.0,0.6181318681318682,19.78021978021978,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Jaime Mata,Attacker,1791.0,274.0,107.0,5.0,24.0,0,1.0,15.0,8.0,0,18.0,472.0,65.3,0.0,53.333333333333336,jaime mata,getafe,13.768844221105526,5.376884422110552,0.2512562814070351,1.206030150753769,0.0,0.050251256281407,0.7537688442211055,0.4020100502512563,0.0,0.9045226130653268,23.71859296482412,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Sandro Ramírez,Attacker,1818.0,163.0,77.0,1.0,37.0,0,3.0,47.0,22.0,0,32.0,592.0,74.8,0.0,46.80851063829788,sandro ramirez,las palmas,8.069306930693068,3.811881188118812,0.0495049504950495,1.8316831683168315,0.0,0.1485148514851485,2.3267326732673266,1.089108910891089,0.0,1.584158415841584,29.306930693069305,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Marc Cardona,Attacker,724.0,121.0,51.0,4.0,20.0,0,1.0,33.0,14.0,0,8.0,222.0,74.9,0.0,42.42424242424242,marc cardona,las palmas,15.041436464088395,6.3397790055248615,0.4972375690607734,2.4861878453038675,0.0,0.1243093922651933,4.102209944751381,1.740331491712707,0.0,0.9944751381215468,27.596685082872927,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Carlos Vicente,Attacker,1119.0,169.0,77.0,2.0,13.0,0,4.0,37.0,15.0,0,34.0,259.0,56.3,0.0,40.54054054054054,carlos vicente,alaves,13.592493297587133,6.193029490616621,0.1608579088471849,1.0455764075067024,0.0,0.3217158176943699,2.975871313672922,1.206434316353887,0.0,2.734584450402145,20.83109919571045,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Juanmi,Attacker,872.0,122.0,37.0,3.0,12.0,0,1.0,22.0,9.0,0,11.0,222.0,80.1,0.0,40.909090909090914,juanmi,cadiz,12.591743119266054,3.818807339449541,0.3096330275229358,1.2385321100917432,0.0,0.1032110091743119,2.2706422018348627,0.9288990825688074,0.0,1.135321100917431,22.912844036697244,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Borja Mayoral,Attacker,2164.0,272.0,106.0,15.0,34.0,0,1.0,40.0,18.0,0,20.0,532.0,75.6,0.0,45.0,borja mayoral,getafe,11.312384473197785,4.408502772643254,0.6238447319778189,1.4140480591497229,0.0,0.0415896487985212,1.6635859519408505,0.7486136783733826,0.0,0.8317929759704252,22.12569316081331,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Luis Rioja,Attacker,2515.0,212.0,96.0,5.0,34.0,0,4.0,65.0,41.0,0,42.0,655.0,64.4,0.0,63.07692307692307,luis rioja,alaves,7.58648111332008,3.4353876739562628,0.1789264413518886,1.216699801192843,0.0,0.1431411530815109,2.326043737574553,1.4671968190854872,0.0,1.502982107355865,23.439363817097416,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hugo Duro,Attacker,2997.0,425.0,183.0,13.0,56.0,0,2.0,36.0,13.0,0,14.0,556.0,71.2,0.0,36.11111111111111,hugo duro,valencia,12.762762762762762,5.495495495495495,0.3903903903903904,1.6816816816816815,0.0,0.06006006006006,1.0810810810810811,0.3903903903903904,0.0,0.4204204204204204,16.696696696696698,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Diego López,Attacker,2671.0,329.0,137.0,3.0,28.0,0,6.0,69.0,28.0,0,39.0,706.0,64.7,0.0,40.57971014492754,diego lopez,valencia,11.08573567952078,4.616248596031449,0.1010857356795207,0.943466866342194,0.0,0.2021714713590415,2.324971920628978,0.943466866342194,0.0,1.31411456383377,23.78884312991389,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Mikel Oyarzabal,Attacker,2156.0,204.0,78.0,9.0,27.0,0,3.0,25.0,9.0,0,21.0,493.0,73.6,0.0,36.0,mikel oyarzabal,real sociedad,8.515769944341372,3.256029684601113,0.37569573283859,1.12708719851577,0.0,0.1252319109461966,1.043599257884972,0.37569573283859,0.0,0.8766233766233766,20.57977736549165,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Abdón Prats,Attacker,1255.0,171.0,72.0,6.0,25.0,0,1.0,18.0,8.0,0,14.0,233.0,55.0,0.0,44.44444444444444,abdon prats,mallorca,12.262948207171316,5.163346613545817,0.4302788844621513,1.792828685258964,0.0,0.0717131474103585,1.290836653386454,0.5737051792828686,0.0,1.00398406374502,16.709163346613547,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Raúl de Tomás,Attacker,1277.0,188.0,78.0,1.0,27.0,0,2.0,39.0,20.0,0,8.0,258.0,76.1,0.0,51.28205128205128,raul de tomas,rayo vallecano,13.249804228660922,5.497259201252937,0.0704776820673453,1.9028974158183245,0.0,0.1409553641346906,2.7486296006264683,1.409553641346907,0.0,0.5638214565387627,18.183241973375097,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Jorge de Frutos,Attacker,1540.0,161.0,73.0,2.0,23.0,0,0.0,40.0,15.0,0,17.0,419.0,71.2,0.0,37.5,jorge de frutos,rayo vallecano,9.409090909090908,4.266233766233767,0.1168831168831168,1.344155844155844,0.0,0.0,2.337662337662338,0.8766233766233766,0.0,0.9935064935064936,24.48701298701299,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Iago Aspas,Attacker,2715.0,215.0,105.0,9.0,61.0,0,10.0,40.0,28.0,0,91.0,1144.0,72.7,0.0,70.0,iago aspas,celta vigo,7.12707182320442,3.480662983425414,0.2983425414364641,2.022099447513812,0.0,0.3314917127071823,1.3259668508287292,0.9281767955801103,0.0,3.016574585635359,37.92265193370166,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Gerard Moreno,Attacker,2231.0,278.0,133.0,10.0,44.0,0,6.0,77.0,43.0,0,55.0,959.0,77.8,0.0,55.84415584415584,gerard moreno,villarreal,11.214701927386823,5.365307037203048,0.4034065441506051,1.7749887942626623,0.0,0.242043926490363,3.10623038995966,1.734648139847602,0.0,2.218735992828328,38.68668758404303,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gorka Guruzeta,Attacker,2240.0,341.0,146.0,14.0,46.0,0,5.0,32.0,19.0,0,27.0,601.0,68.3,0.0,59.375,gorka guruzeta,athletic club,13.700892857142856,5.866071428571429,0.5625,1.8482142857142856,0.0,0.2008928571428571,1.2857142857142856,0.7633928571428571,0.0,1.0848214285714286,24.147321428571427,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nico Williams,Attacker,2283.0,352.0,160.0,5.0,38.0,0,11.0,176.0,84.0,0,47.0,661.0,69.9,0.0,47.72727272727273,nico williams,athletic club,13.876478318002627,6.307490144546649,0.1971090670170827,1.4980289093298291,0.0,0.4336399474375821,6.938239159001314,3.3114323258869907,0.0,1.8528252299605783,26.057818659658345,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ilias Akhomach,Attacker,1512.0,281.0,131.0,2.0,17.0,0,2.0,115.0,57.0,0,21.0,443.0,77.3,0.0,49.56521739130435,ilias akhomach,villarreal,16.726190476190474,7.797619047619047,0.119047619047619,1.011904761904762,0.0,0.119047619047619,6.845238095238096,3.392857142857143,0.0,1.25,26.369047619047617,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Álex Berenguer,Attacker,1579.0,247.0,88.0,7.0,21.0,0,3.0,58.0,22.0,0,33.0,445.0,62.6,0.0,37.93103448275862,alex berenguer,athletic club,14.078530715642811,5.015832805573147,0.3989867004433186,1.1969601013299558,0.0,0.1709943001899936,3.3058898036732107,1.2539582013932868,0.0,1.8809373020899305,25.3641545281824,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rodrygo,Attacker,2390.0,271.0,128.0,10.0,67.0,0,5.0,128.0,60.0,0,46.0,961.0,87.7,0.0,46.875,rodrygo,real madrid,10.205020920502092,4.820083682008368,0.3765690376569037,2.5230125523012554,0.0,0.1882845188284518,4.820083682008368,2.2594142259414225,0.0,1.7322175732217573,36.18828451882845,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Vinícius Júnior,Attacker,1875.0,311.0,138.0,15.0,62.0,0,5.0,160.0,65.0,0,32.0,623.0,72.3,0.0,40.625,vinicius junior,real madrid,14.928,6.624,0.72,2.976,0.0,0.24,7.68,3.12,0.0,1.536,29.904,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ferran Torres,Attacker,1202.0,94.0,39.0,7.0,25.0,0,2.0,22.0,10.0,0,26.0,418.0,78.0,0.0,45.45454545454545,ferran torres,barcelona,7.038269550748752,2.9201331114808653,0.5241264559068219,1.8718801996672207,0.0,0.1497504159733777,1.6472545757071548,0.7487520798668885,0.0,1.9467554076539104,31.297836938435942,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Raphinha,Attacker,1370.0,135.0,72.0,6.0,47.0,0,9.0,43.0,24.0,0,41.0,587.0,75.3,0.0,55.81395348837209,raphinha,barcelona,8.868613138686133,4.729927007299271,0.3941605839416058,3.0875912408759127,0.0,0.5912408759124088,2.8248175182481754,1.5766423357664234,0.0,2.6934306569343067,38.56204379562044,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Lamine Yamal,Attacker,2196.0,328.0,185.0,5.0,44.0,0,5.0,129.0,70.0,0,38.0,1026.0,79.8,0.0,54.26356589147287,lamine yamal,barcelona,13.442622950819674,7.581967213114754,0.2049180327868852,1.8032786885245904,0.0,0.2049180327868852,5.286885245901639,2.8688524590163937,0.0,1.5573770491803278,42.04918032786885,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Gonçalo Guedes,Attacker,948.0,70.0,34.0,3.0,17.0,0,2.0,16.0,10.0,0,19.0,300.0,76.6,0.0,62.5,goncalo guedes,villarreal,6.6455696202531644,3.2278481012658227,0.2848101265822785,1.6139240506329111,0.0,0.1898734177215189,1.5189873417721518,0.9493670886075948,0.0,1.8037974683544304,28.48101265822785,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sávio,Attacker,2992.0,406.0,216.0,9.0,34.0,0,10.0,195.0,104.0,0,54.0,928.0,76.3,0.0,53.333333333333336,savio,girona,12.212566844919785,6.497326203208556,0.2707219251336898,1.0227272727272727,0.0,0.3008021390374331,5.865641711229946,3.128342245989305,0.0,1.624331550802139,27.9144385026738,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Rubén Sobrino,Attacker,1648.0,268.0,121.0,0.0,12.0,0,1.0,39.0,16.0,0,22.0,497.0,73.6,0.0,41.02564102564102,ruben sobrino,cadiz,14.635922330097088,6.608009708737864,0.0,0.6553398058252428,0.0,0.0546116504854368,2.1298543689320386,0.8737864077669902,0.0,1.2014563106796117,27.141990291262136,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Chris Ramos,Attacker,2626.0,599.0,265.0,5.0,64.0,0,1.0,62.0,18.0,0,14.0,468.0,56.4,0.0,29.03225806451613,chris ramos,cadiz,20.52932216298553,9.082254379284082,0.1713632901751713,2.1934501142421934,0.0,0.0342726580350342,2.1249047981721247,0.6169078446306169,0.0,0.4798172124904798,16.03960396039604,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Léo Baptistão,Attacker,1932.0,250.0,114.0,6.0,39.0,0,0.0,26.0,12.0,0,19.0,532.0,64.4,0.0,46.15384615384615,leo baptistao,almeria,11.645962732919257,5.3105590062111805,0.2795031055900621,1.816770186335404,0.0,0.0,1.2111801242236024,0.5590062111801242,0.0,0.8850931677018634,24.782608695652176,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
José Luis Morales,Attacker,1037.0,80.0,20.0,7.0,19.0,0,0.0,31.0,9.0,0,5.0,201.0,72.0,0.0,29.03225806451613,jose luis morales,villarreal,6.943105110896818,1.7357762777242045,0.6075216972034715,1.6489874638379944,0.0,0.0,2.690453230472517,0.781099324975892,0.0,0.4339440694310511,17.444551591128253,,,,,,,,,,,,,,,,,,,La Liga,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
